uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
RO,34,44,5,7.950000000000003,12,22,85,153.10000000000014,267.3499999999997,381.1999999999989,71,2023-05-28
RO,35,41,6,8,12,22,76,156.10000000000014,250.04999999999995,372.0499999999997,76,2023-06-04
RO,36,37,5,7,11,20,73.25,140.10000000000014,210.04999999999995,331.0749999999996,74,2023-06-11
RO,37,35,4,7,10,19,66,128,206.04999999999995,287.0499999999997,84,2023-06-18
RO,38,32.5,4,6,9,17,62,120,180,255.17499999999905,57,2023-06-25
RO,39,29,3,5,8,15,57,109.10000000000014,162.0999999999999,255.0749999999996,48,2023-07-02
RO,40,28,3,5,8,14,54,99,145.14999999999986,222.02499999999986,49,2023-07-09
RO,41,26,3,4,7,13,47,89.10000000000014,135.04999999999995,215.02499999999986,41,2023-07-16
RO,42,24,2,4,6,11,45,86,135.04999999999995,216.0749999999996,29,2023-07-23
RO,43,20,2,3,5,10,39,72,115,184.0749999999996,25,2023-07-30
RO,44,17,2,3,5,9,35,68,106.04999999999995,161,49,2023-08-06
RO,45,16,1,2,4,7.75,29,58.100000000000136,92,134,34,2023-08-13
RO,46,14,1,2,4,7,26,51,76,122.09999999999945,37,2023-08-20
RO,47,12,1,1,3,6,24,47,70.04999999999995,108.02499999999986,19,2023-08-27
RO,48,11,1,1,2.9000000000000057,5,21,41,65.04999999999995,98,20,2023-09-03
RO,49,11,1,2,3,6,21,38,59.049999999999955,91.09999999999945,32,2023-09-10
RO,50,11,1,1,2,5,21,37,59,91.07499999999959,25,2023-09-17
RO,51,11,1,2,2.9000000000000057,5,21,43,66,93.02499999999986,34,2023-09-24
RO,52,12,1,2,3,6,23,46,69,105,36,2023-10-01
RR,1,3,0,0,0,1,9.25,25,46,75,2,2022-10-09
RR,2,3,0,0,0,1,9,25,43.049999999999955,81.02499999999986,5,2022-10-16
RR,3,3,0,0,0,1,9,25,48.049999999999955,80.04999999999973,2,2022-10-23
RR,4,3,0,0,0,1,9,23,42,75.02499999999986,6,2022-10-30
RR,5,3,0,0,0,1,9,25,50,83.07499999999959,1,2022-11-06
RR,6,3,0,0,0,1,9,25,44,87.02499999999986,3,2022-11-13
RR,7,3,0,0,0,1,9,23,40.049999999999955,73.02499999999986,4,2022-11-20
RR,8,3,0,0,0,1,8,23,41,70.02499999999986,2,2022-11-27
RR,9,3,0,0,0,1,9,22,39,73.09999999999945,0,2022-12-04
RR,10,3,0,0,0,1,8.25,23,40,71.02499999999986,0,2022-12-11
RR,11,3,0,0,0,1,8,23,36,68.07499999999959,0,2022-12-18
RR,12,3,0,0,0,1,8,21,36,59,1,2022-12-25
RR,13,3,0,0,0,1,9,22,39,63.07499999999959,1,2023-01-01
RR,14,2,0,0,0,1,8,20,42.049999999999955,90.04999999999973,2,2023-01-08
RR,15,3,0,0,0,0,8,22,44,81.02499999999986,4,2023-01-15
RR,16,3,0,0,0,1,8,21,38.09999999999991,74.02499999999986,2,2023-01-22
RR,17,3,0,0,0,1,8,20,36,64.02499999999986,4,2023-01-29
RR,18,3,0,0,0,1,8,20,36.049999999999955,66.04999999999973,3,2023-02-05
RR,19,2,0,0,0,1,8,20.100000000000136,37,65,1,2023-02-12
RR,20,3,0,0,0,1,8,23,39.049999999999955,77.04999999999973,1,2023-02-19
RR,21,3,0,0,0,0,8,19,36,60.07499999999959,1,2023-02-26
RR,22,3,0,0,0,1,8,20,36.049999999999955,60,1,2023-03-05
RR,23,3,0,0,0,1,9,21,34,60.04999999999973,0,2023-03-12
RR,24,3,0,0,0,1,8,21,39,68.04999999999973,1,2023-03-19
RR,25,3,0,0,0,1,8,22,39.049999999999955,71,2,2023-03-26
RR,26,3,0,0,0,1,8,21,38,65.04999999999973,2,2023-04-02
RR,27,3,0,0,0,1,8,20,35.049999999999955,66,1,2023-04-09
RR,28,3,0,0,0,1,8,21,37,65.07499999999959,2,2023-04-16
RR,29,3,0,0,0,1,8,21,40.049999999999955,74.02499999999986,2,2023-04-23
RR,30,3,0,0,0,1,8,22,41.049999999999955,69.02499999999986,2,2023-04-30
RR,31,3,0,0,0,0,8,21,33,57.024999999999864,3,2023-05-07
RR,32,3,0,0,0,1,9,21,38,64.12499999999932,1,2023-05-14
RR,33,3,0,0,0,1,8,22,36.049999999999955,57.024999999999864,3,2023-05-21
RR,34,3,0,0,0,1,9,21,38,62,2,2023-05-28
RR,35,3,0,0,0,1,9,23,43.09999999999991,73,1,2023-06-04
RR,36,3,0,0,0,1,9,23,44.049999999999955,80,2,2023-06-11
RR,37,3,0,0,0,1,8,22,41,63.024999999999864,4,2023-06-18
RR,38,3,0,0,0,1,9,21,37.049999999999955,76.04999999999973,0,2023-06-25
RR,39,3,0,0,0,1,8,21,38,65,1,2023-07-02
RR,40,3,0,0,0,1,9,24,45,76.07499999999959,5,2023-07-09
RR,41,3,0,0,0,1,9,25,41.049999999999955,78.02499999999986,1,2023-07-16
RR,42,3,0,0,0,1,9,24,41,76,4,2023-07-23
RR,43,3,0,0,0,1,9,22,39.049999999999955,60.07499999999959,3,2023-07-30
RR,44,3,0,0,0,1,9.25,24.100000000000136,44,82.04999999999973,8,2023-08-06
RR,45,3,0,0,0,1,9,25,47,71.02499999999986,21,2023-08-13
RR,46,3,0,0,0,1,9,23,47,76.14999999999918,11,2023-08-20
RR,47,3,0,0,0,1,9,25,42,88.02499999999986,23,2023-08-27
RR,48,3,0,0,0,1,9,24,45.049999999999955,71.02499999999986,4,2023-09-03
RR,49,3,0,0,0,1,10,27,47,80.02499999999986,18,2023-09-10
RR,50,3,0,0,0,1,9,25,45,79.07499999999959,14,2023-09-17
RR,51,3,0,0,0,1,10,24,45.049999999999955,75.02499999999986,16,2023-09-24
RR,52,3,0,0,0,1,9,25,51,81.09999999999945,2,2023-10-01
RS,1,6,0,1,1,3,14,37.100000000000136,67,117.07499999999959,8,2022-10-09
RS,2,6,0,0,1,3,14,34,65.14999999999986,122.02499999999986,14,2022-10-16
RS,3,7,0,1,1,3,15,35,74.04999999999995,128,11,2022-10-23
RS,4,7,0,0,1,3,16,39.100000000000136,84,142,14,2022-10-30
RS,5,7,0,1,1,3,17,44,86,154.14999999999918,31,2022-11-06
RS,6,8.5,0,1,2,4,20,51.100000000000136,90.04999999999995,151.09999999999945,34,2022-11-13
RS,7,9,0,1,2,4,22,54.100000000000136,104.04999999999995,212,35,2022-11-20
RS,8,10,0,1,2,5,26,63,132.04999999999995,272.1249999999993,58,2022-11-27
RS,9,12,1,1,3,6,29,78,151.14999999999986,336,77,2022-12-04
RS,10,14,1,2,3,6,33,80.10000000000014,153.04999999999995,287.09999999999945,94,2022-12-11
RS,11,16,1,2,3,7,35.25,83,163.04999999999995,327.0499999999997,91,2022-12-18
RS,12,18,1.9750000000000014,2,4,8,42.25,105,215.19999999999982,416.1999999999989,43,2022-12-25
RS,13,20,2,3,5,10,46.25,103,213.24999999999977,371.0499999999997,13,2023-01-01
RS,14,22,2,3,5,11,52,125,223.14999999999986,521.0749999999996,37,2023-01-08
RS,15,25,2,4,6,12,60,152.10000000000014,280.1999999999998,595.1499999999992,19,2023-01-15
RS,16,28,3,4,7,14,65,164.3000000000004,284.14999999999986,600.2249999999988,27,2023-01-22
RS,17,35,3,5,8,16,81,189,361.2499999999998,658.7999999999956,60,2023-01-29
RS,18,46,5,7,11,21,103,277.10000000000014,507.04999999999995,1101.0749999999996,122,2023-02-05
RS,19,62,6,9,14,28,139,367,666.0999999999999,1418.0499999999997,104,2023-02-12
RS,20,80,8,13,19,35,184,441.2000000000003,869,1471.4749999999974,207,2023-02-19
RS,21,116,13,18,28,53,268.25,619.2000000000003,1318.4499999999996,2547.2749999999933,348,2023-02-26
RS,22,149,17,21,33,66,350,869,1636.05,3322.7999999999793,562,2023-03-05
RS,23,191,19,28,43,89,464,1148.2000000000003,2091.6499999999987,4588.499999999992,960,2023-03-12
RS,24,224,26,36,54.900000000000006,102,570,1367.5000000000007,2563,5004.099999999956,1598,2023-03-19
RS,25,291,27.975,41,63,129,683.5,1701.1000000000015,3076.5499999999965,6536.15,2125,2023-03-26
RS,26,313,35,52,73,139.75,723.25,1835.6000000000008,3117.0499999999984,5635.474999999992,2773,2023-04-02
RS,27,314.5,34,48,70,145,756.75,1833.8000000000025,3404.7999999999947,7258.599999999991,3418,2023-04-09
RS,28,317,41,53,75,142,739.5,1989.3000000000018,4174.2,9062.22499999996,3888,2023-04-16
RS,29,286,32,45.95,64,130,694.25,1656.800000000001,3594.25,7389.649999999997,3223,2023-04-23
RS,30,237,27.975,38,58,111,580.5,1390.9000000000012,2964.999999999999,6160.024999999994,3739,2023-04-30
RS,31,180,21.975,31,42,84,446.25,1187.1000000000015,2467.199999999998,4745.324999999999,3198,2023-05-07
RS,32,129,15,20,30,59,323,797.1000000000001,1736.3499999999997,4080.999999999989,3082,2023-05-14
RS,33,89,9,13.950000000000003,20,40,227.25,621.1000000000001,1232.0499999999981,2403.674999999991,2353,2023-05-21
RS,34,61,6,9,13,27,144.25,387,808.6499999999994,1942.0749999999996,1852,2023-05-28
RS,35,41,4,6,9,19,105,285.10000000000014,552.4499999999996,1207.1249999999993,1151,2023-06-04
RS,36,30,3,4,7,14,73,223.3000000000004,433.0999999999999,805.2999999999984,1106,2023-06-11
RS,37,24,2,3,5,10,57,148,345.59999999999945,688.2749999999985,459,2023-06-18
RS,38,18,1,2,4,8,44,115.10000000000014,245.0999999999999,558.1249999999993,396,2023-06-25
RS,39,14,1,2,3,6,34,80,180,369.1249999999993,441,2023-07-02
RS,40,11,1,1,2,5,25,64.10000000000014,136.19999999999982,276.0749999999996,254,2023-07-09
RS,41,9,0,1,2,4,21,55.100000000000136,120.09999999999991,237.0749999999996,124,2023-07-16
RS,42,8,0,1,2,4,19,49,112.09999999999991,211.17499999999905,115,2023-07-23
RS,43,7,0,1,1,3,16,44,97,178.1999999999989,109,2023-07-30
RS,44,6,0,0,1,3,14,35,73.09999999999991,153.14999999999918,113,2023-08-06
RS,45,6,0,0,1,3,13,34,63.149999999999864,113.02499999999986,76,2023-08-13
RS,46,6,0,0,1,2,13,32,62,123.07499999999959,44,2023-08-20
RS,47,6,0,0,1,2,13,31,55,119.02499999999986,49,2023-08-27
RS,48,6,0,0,1,2,13,33,62.09999999999991,126.02499999999986,18,2023-09-03
RS,49,6,0,0,1,2,13,30,61.149999999999864,123.04999999999973,42,2023-09-10
RS,50,6,0,0,1,2,13,31.100000000000136,65,119.02499999999986,33,2023-09-17
RS,51,6,0,0,1,3,14,35,70,116.07499999999959,27,2023-09-24
RS,52,6,0,1,1,3,13,33,63.049999999999955,129.0749999999996,39,2023-10-01
SC,1,9,0,1,2,4,21,49,96,166.02499999999986,46,2022-10-09
SC,2,9,0,1,2,4,22,57,113.04999999999995,220.22499999999877,45,2022-10-16
SC,3,11,1,1,2,5,23,57.100000000000136,119.09999999999991,234,25,2022-10-23
SC,4,12,1,1,2,5,27,66,129.04999999999995,265.1249999999993,24,2022-10-30
SC,5,13,1,2,3,6,29,81.10000000000014,162.04999999999995,296.4249999999977,37,2022-11-06
SC,6,15,1,2,3,7,34,86,178.14999999999986,368,46,2022-11-13
SC,7,17,1,2,4,8,39,104,223,468.2749999999985,55,2022-11-20
SC,8,19,2,3,5,9,44.25,120.10000000000014,228,464.0499999999997,80,2022-11-27
SC,9,21,2,3,5,10,49,135.20000000000027,258,584.3249999999982,131,2022-12-04
SC,10,25,2.9750000000000014,4,6,12,54,140.10000000000014,270.0999999999999,526.0749999999996,136,2022-12-11
SC,11,28,3,4,6,13,65,168.10000000000014,334.0999999999999,672.3249999999982,165,2022-12-18
SC,12,31,3.9750000000000014,5,8,14,73,183.10000000000014,380.3499999999997,849,95,2022-12-25
SC,13,34,4,6,9,16,81.25,220,449.2999999999997,1113.2249999999988,61,2023-01-01
SC,14,38,4,6,9,17,90,241.10000000000014,500.1999999999998,1043.8749999999898,75,2023-01-08
SC,15,42,5,7,10,20,99.25,263.40000000000055,598.0999999999999,1174.4499999999812,98,2023-01-15
SC,16,48,5,8,12,22,124,369.3000000000004,742,1736.1499999999992,173,2023-01-22
SC,17,56,6,9,13,25,136,405,869.05,2212.024999999994,343,2023-01-29
SC,18,67,7,11,16,30,172,482.10000000000014,1109.5999999999995,1964.3249999999928,524,2023-02-05
SC,19,80,9,13,19,36,215,585.0000000000014,1432.4499999999996,3400.2249999999985,623,2023-02-12
SC,20,95,10,15,22,44,263.5,854.1000000000001,2023.1999999999998,4801.249999999927,806,2023-02-19
SC,21,116,13,18,24,50.75,323.5,973,2212.899999999995,5268.174999999988,1629,2023-02-26
SC,22,147,16,22,31,62,394.25,1272.1000000000001,2959.199999999996,5962.199999999977,2550,2023-03-05
SC,23,166.5,18,24,35,73,469.75,1520.1000000000001,3700.25,7194.324999999976,4311,2023-03-12
SC,24,211,23,32,46,91,609,1839.2000000000003,3845.1499999999996,8408.449999999977,6848,2023-03-19
SC,25,239,25,37.95,56,108,669.25,2027.1000000000042,4352.15,10797.999999999913,9873,2023-03-26
SC,26,302.5,28,39,61.900000000000006,126.75,787.5,2241.5000000000045,5545.999999999999,11582.27499999991,12109,2023-04-02
SC,27,334,33,49,70,136.75,865,2708.5000000000045,6955.04999999999,14762.224999999982,13011,2023-04-09
SC,28,339.5,36.975,50,77,149,1010.5,3021.2,6392.999999999995,15837.899999999985,13663,2023-04-16
SC,29,330.5,39,53,74,144,930.25,2684.900000000004,6234.699999999997,12753.324999999975,12840,2023-04-23
SC,30,321.5,37,52,73,143,861.5,2651.500000000001,5838.849999999991,13127.324999999879,12822,2023-04-30
SC,31,288,31,45,63,132.75,689,2299.2000000000007,5856.699999999999,13922.649999999954,12733,2023-05-07
SC,32,240.5,26,35,51,101,642.5,2117.1000000000004,5144.45,11734.999999999985,10460,2023-05-14
SC,33,190.5,19.975,29,43,85,508.25,1623,3635.599999999994,9600.399999999987,7222,2023-05-21
SC,34,143,14.975000000000001,21.950000000000003,31,63,389.25,1106.5000000000007,2687.5999999999995,6492.874999999974,6145,2023-05-28
SC,35,107,11.975000000000001,17,25,47,284,881.5000000000007,2069,5821.649999999997,4641,2023-06-04
SC,36,81,9,13,19,37,222,757,1721.5499999999995,3444.4749999999813,4080,2023-06-11
SC,37,64,7,9.950000000000003,14,28,166,514.0000000000014,1263.1,3051.1999999999935,2525,2023-06-18
SC,38,49.5,5,7,11,22,125,416.10000000000014,911.3999999999996,1925.9749999999892,1919,2023-06-25
SC,39,38,3,5,9,17,92,286.3000000000004,687.2999999999997,1283.4749999999974,1638,2023-07-02
SC,40,27,2.9750000000000014,4,6,12,70,220,445.1999999999998,1051.4999999999973,1100,2023-07-09
SC,41,22,2,3,5,10,57,163.10000000000014,374,789.1499999999992,742,2023-07-16
SC,42,17,1,2,4,8,41,113,236.0999999999999,512.0499999999997,486,2023-07-23
SC,43,15,1,2,3,7,36,100.10000000000014,215,460,464,2023-07-30
SC,44,12,1,2,3,6,30,84,152.04999999999995,343,341,2023-08-06
SC,45,11,0.9750000000000014,1,2,5,27.25,68.10000000000014,145.04999999999995,331.0749999999996,349,2023-08-13
SC,46,11,0,1,2,5,25,64.10000000000014,142.04999999999995,274.1499999999992,250,2023-08-20
SC,47,10,1,1,2,4,24,64,136,293,245,2023-08-27
SC,48,9,0,1,2,4,21,53,110,207.09999999999945,237,2023-09-03
SC,49,9,0,1,2,4,20,53,103.04999999999995,202.3499999999981,268,2023-09-10
SC,50,9,1,1,2,4,21,51.100000000000136,106.04999999999995,212.09999999999945,258,2023-09-17
SC,51,9,0,1,2,4,20,52,104.09999999999991,201,205,2023-09-24
SC,52,9,0,1,2,4,19,48.100000000000136,106.09999999999991,192.09999999999945,185,2023-10-01
SE,1,26,0,1,3,8,75,190,318,564,43,2022-10-09
SE,2,28,0,1,3,9,79,189.3000000000004,354.1999999999998,565.0499999999997,38,2022-10-16
SE,3,26,0,1,3,9,72,189.10000000000014,342.1999999999998,530.2249999999988,34,2022-10-23
SE,4,25,0,1,2,9,74,181,299.04999999999995,539.174999999999,29,2022-10-30
SE,5,24,0,1,2,8,70,174.20000000000027,309.0999999999999,515.2249999999988,13,2022-11-06
SE,6,23,0,1,2,7,64,163.10000000000014,310,514.5999999999967,9,2022-11-13
SE,7,21.5,0,1,2,7,63,159.3000000000004,299.1999999999998,546.2499999999986,7,2022-11-20
SE,8,20,0,1,2,6,56.25,144,263,432.0499999999997,8,2022-11-27
SE,9,17,0,0,2,5,51.25,128,217.14999999999986,395.0749999999996,8,2022-12-04
SE,10,16,0,0,1,5,42,105,189,277.02499999999986,2,2022-12-11
SE,11,13,0,0,1,4,37,93.10000000000014,174,280.02499999999986,4,2022-12-18
SE,12,12,0,0,1,4,33,82,161.04999999999995,264.1999999999989,13,2022-12-25
SE,13,10,0,0,1,3,30,79,130,230.02499999999986,50,2023-01-01
SE,14,11,0,0,1,4,30,77,126.04999999999995,237,44,2023-01-08
SE,15,10,0,0,1,3,28,73,138.04999999999995,250.12499999999932,43,2023-01-15
SE,16,10,0,0,1,3,29,69,125,214.04999999999973,56,2023-01-22
SE,17,10,0,0,1,3,29,73,137.14999999999986,240.04999999999973,75,2023-01-29
SE,18,11,0,0,1,3,31,75,130.14999999999986,213.0749999999996,63,2023-02-05
SE,19,10,0,0,1,3,29,73.10000000000014,145,278.24999999999864,38,2023-02-12
SE,20,11,0,0,1,3,32,77,144.04999999999995,268.0749999999996,54,2023-02-19
SE,21,11,0,0,1,3,32,80.10000000000014,152.04999999999995,278.0749999999996,64,2023-02-26
SE,22,12,0,0,1,3.75,31,85.10000000000014,150.04999999999995,255.04999999999973,55,2023-03-05
SE,23,12,0,0,1,4,35,90,171,286.0499999999997,75,2023-03-12
SE,24,13,0,0,1,4,38,95,167.0999999999999,312.3499999999981,63,2023-03-19
SE,25,14,0,0,1,5,41,96,169.04999999999995,271.17499999999905,81,2023-03-26
SE,26,16,0,0,2,5,42,116.10000000000014,191.19999999999982,356,59,2023-04-02
SE,27,18,0,1,2,6,47.25,126.20000000000027,217.14999999999986,387.2249999999988,85,2023-04-09
SE,28,20,0,1,2,6,56.25,138.10000000000014,243,446.0499999999997,72,2023-04-16
SE,29,21,0,1,2,6.75,59,159,260.1999999999998,500,56,2023-04-23
SE,30,25,0,1,2,8,72,188.10000000000014,325.14999999999986,587.2499999999986,86,2023-04-30
SE,31,25,0,1,2,9,71.25,178,346.0999999999999,641.3249999999982,81,2023-05-07
SE,32,29,0,1,3,10,83,218,374.14999999999986,621,67,2023-05-14
SE,33,32,0,1,3,10,91.25,244,432.0999999999999,755.3999999999978,67,2023-05-21
SE,34,36,1,2,4,11,104,280,464.2499999999998,829,119,2023-05-28
SE,35,39,1,2,4,12,113.25,288,501,908.3499999999981,109,2023-06-04
SE,36,43,1,2,5,14,112,298.3000000000004,522.1999999999998,947.0749999999996,127,2023-06-11
SE,37,43,1,2,4,14,122,318,593.1999999999998,1067.899999999995,85,2023-06-18
SE,38,43,1,2,5,14,132,341.2000000000003,619.1499999999999,1192.0499999999997,103,2023-06-25
SE,39,48,1,3,6,16,134,338.10000000000014,605.4499999999996,916.2999999999984,124,2023-07-02
SE,40,48,1.9750000000000014,2,5,16,134,341.2000000000003,593.1999999999998,983.1749999999881,85,2023-07-09
SE,41,47,1,2,5,16,133,351.40000000000055,647.1999999999998,982.0249999999999,105,2023-07-16
SE,42,43,1,2,5,15,121,320,572.5999999999995,1115.174999999999,72,2023-07-23
SE,43,44,1,2,5,15,117.25,303,619,1031.1249999999939,59,2023-07-30
SE,44,39,1,2,4,13,105,292.2000000000003,520.05,877.2249999999933,84,2023-08-06
SE,45,40,1,2,4,13,107,282.2000000000003,484.3499999999997,781.6749999999963,75,2023-08-13
SE,46,34,1,2,4,11,103,244.10000000000014,433.5499999999995,874,69,2023-08-20
SE,47,36,1,2,4,12,96,253.20000000000027,440.04999999999995,703.4749999999974,57,2023-08-27
SE,48,31,1,2,3,10,86,229.10000000000014,383.14999999999986,692.0749999999996,53,2023-09-03
SE,49,28,0,1,3,10,83.25,199.10000000000014,339.2999999999997,651.1999999999989,36,2023-09-10
SE,50,28,0,1,3,9,79,217.3000000000004,364.0999999999999,621.2749999999985,51,2023-09-17
SE,51,27,0,1,3,9,75,195.10000000000014,353.0999999999999,594.0999999999995,38,2023-09-24
SE,52,26.5,0,1,3,9,76,178.10000000000014,324.1999999999998,577.4499999999975,30,2023-10-01
SP,1,649,213.97500000000002,245.95,300,422,1057.5,1918.900000000004,3023.1000000000004,4829.949999999973,684,2022-10-09
SP,2,691,224.925,263,326.90000000000003,456,1135.25,1967.2000000000003,3355.5499999999997,4962.799999999996,716,2022-10-16
SP,3,741,242.95000000000002,281.9,332,483,1214,2154.3,3409.3999999999987,5621.599999999975,747,2022-10-23
SP,4,772.5,255.975,304,372.9,502.75,1280,2281,3518.399999999998,5180.074999999989,749,2022-10-30
SP,5,819,269.975,317,389,548,1389,2428.7000000000007,3831.6499999999996,7146.424999999998,895,2022-11-06
SP,6,894,300.975,352,420,581.75,1466,2554.3,3949.749999999999,7207.9749999999885,957,2022-11-13
SP,7,980.5,323,389.90000000000003,462,639.75,1611.5,2945.4000000000005,4554.15,6947.374999999998,1131,2022-11-20
SP,8,1027,337,404,484,672,1714.5,3036.300000000002,4952.199999999999,7703.624999999991,1361,2022-11-27
SP,9,1180,384,453,542.9000000000001,764.75,2011.25,3718.1000000000004,5505.3499999999995,8588.599999999991,1651,2022-12-04
SP,10,1300,412.975,494.95000000000005,590.6,822,2152.5,3773.6000000000004,6163.0499999999975,10365.724999999986,2090,2022-12-11
SP,11,1501.5,463,537,666.9000000000001,961,2459,4473.700000000005,6850.0999999999985,11145.449999999926,1624,2022-12-18
SP,12,1726.5,560,645.9000000000001,779.8,1101,2963.25,5234.300000000003,8330.54999999999,14347.224999999988,1321,2022-12-25
SP,13,2076.5,647.875,766.8,916.9,1322,3723.25,6843.400000000005,11811.049999999992,18556.324999999997,2607,2023-01-01
SP,14,2570.5,735,871.95,1092.9,1605.75,4492.75,8385.100000000015,13686.699999999999,24973.97499999992,2811,2023-01-08
SP,15,3182.5,897.975,1085.8,1328.9,1945,5489,9985.2,16107.199999999999,24716.424999999996,3671,2023-01-15
SP,16,3857,1118.9,1314,1630,2422,6623,12291.700000000024,22370.049999999996,36167.29999999977,4862,2023-01-22
SP,17,4443,1302.9499999999998,1563,1906.9,2719.5,7782.25,13965.300000000001,21869.15,40115.57499999999,6361,2023-01-29
SP,18,5368,1489.8999999999999,1760.95,2235.8,3277.5,9173,17749.300000000014,27738.049999999977,45892.89999999994,8269,2023-02-05
SP,19,5876.5,1697.525,2021,2523,3694.5,10223,18881.800000000007,33059.94999999999,54356.34999999989,9431,2023-02-12
SP,20,6413,1924.725,2261.8,2822.9,4153.5,11131.5,20230.100000000006,31597.799999999996,48721.44999999995,10637,2023-02-19
SP,21,7103,2178.875,2521.9500000000003,2981.7,4379.5,12106.5,22533.9,33808.14999999998,63661.549999999996,14223,2023-02-26
SP,22,7574,2347.9,2723.8500000000004,3291.2000000000003,4784,12878.75,23659.10000000002,38404.999999999985,60557.0749999998,17177,2023-03-05
SP,23,7937.5,2434.7000000000003,2865.15,3469.8999999999996,4974,13602.5,24097.700000000026,37631.849999999955,65668.92499999973,19554,2023-03-12
SP,24,8488.5,2587.675,3132.9500000000003,3746.8999999999996,5276.75,14247.5,26810.800000000007,44353.99999999999,72205.39999999969,23368,2023-03-19
SP,25,8809,2941.675,3249.5,4026.7,5729,14905.75,26376.9,42704.59999999999,71237.67499999993,25346,2023-03-26
SP,26,9290,2749.875,3426.3,4195,5982.75,15408.25,28640,43284.399999999994,69254.19999999997,24744,2023-04-02
SP,27,9479,3122.825,3633.0499999999997,4263.9,6056.75,15673.25,28869.500000000004,46247.79999999999,74692.29999999993,26166,2023-04-09
SP,28,9315.5,2966.8,3533.9500000000003,4374,6109.25,15201,26696.100000000006,43206.29999999998,74055.3249999996,22349,2023-04-16
SP,29,8957,2830.8,3333,4039.3999999999996,5870.25,15277,26819.700000000008,41376.55,68990.12499999996,18693,2023-04-23
SP,30,8068,2631.8,3116.8999999999996,3779.3,5307.75,13687.75,23746.900000000027,37746.7,63390.47499999991,18066,2023-04-30
SP,31,7003,2329.9,2733.8500000000004,3310,4571,12015.25,21332.000000000007,33166.69999999998,51779.82499999991,16828,2023-05-07
SP,32,5796.5,1931,2237.9,2702,3721.5,9770.25,17175.500000000015,29387.249999999993,44704.324999999946,13732,2023-05-14
SP,33,4653,1528.6,1742.95,2132.5,3034.5,7760.25,14511.7,24665.4,37173.025,8174,2023-05-21
SP,34,3733.5,1195.9,1440.9,1726.8,2427.75,6178.5,11135.200000000004,17034.05,28639.49999999995,6067,2023-05-28
SP,35,2918.5,915.75,1091,1356.8,1863,4868.75,8998.300000000003,14003.499999999998,24648.649999999907,4292,2023-06-04
SP,36,2273.5,742.875,836.9,1014.8000000000001,1470.75,3718.25,6913.700000000004,10691.59999999998,19658.299999999992,3507,2023-06-11
SP,37,1791,563,640,789,1122.75,2916,5131.200000000004,8393.05,15198.799999999996,2320,2023-06-18
SP,38,1343,425.85,511.75,617.9,883,2168.5,4083.4000000000005,6332.149999999998,9931.050000000001,1773,2023-06-25
SP,39,1077.5,333,392,473.8,686.75,1778.25,3131.800000000001,5480.2,8242.524999999936,1267,2023-07-02
SP,40,856,277.925,328,395,561,1468.25,2599.1000000000004,3768.8499999999995,6289.2249999999985,1066,2023-07-09
SP,41,719,225.975,266.90000000000003,320,455.75,1203.25,2209.2000000000003,3416.1,6065.999999999978,862,2023-07-16
SP,42,603,193,225.95,269.9,394,1044,1894,3149.6999999999985,5302.4249999999975,768,2023-07-23
SP,43,558.5,168,195.95,245.9,356,945.25,1638.5000000000007,2509.899999999998,4735.074999999999,781,2023-07-30
SP,44,495.5,154.97500000000002,177,220,319,827.25,1468.2000000000003,2564.999999999999,4392.52499999997,704,2023-08-06
SP,45,468.5,147,169.95,206.9,301,790.25,1422.1000000000001,2395.199999999999,4405.824999999995,803,2023-08-13
SP,46,457.5,131.975,160,203.9,291,785.25,1463.6000000000008,2144.0499999999984,3692.4499999999916,689,2023-08-20
SP,47,471,146,176,209,305,763.25,1435,2238.1499999999996,3826.0249999999887,685,2023-08-27
SP,48,483,147,170.95000000000002,208.9,308.75,801,1442.1000000000015,2451.999999999999,4211.024999999989,648,2023-09-03
SP,49,489.5,155.975,185.95,227.9,320,824,1426.6000000000022,2387.05,3673.5999999999967,800,2023-09-10
SP,50,538,173.925,203,246.9,346,906,1588,2438.749999999999,3922.724999999996,846,2023-09-17
SP,51,578.5,180,214.90000000000003,268,379,974.5,1688.700000000001,2687.2,4487.274999999998,827,2023-09-24
SP,52,609,195.95,229,274,386.75,1017,1813.3000000000004,2967.8999999999996,4409.79999999999,889,2023-10-01
TO,1,30,4,6,8,16,56,114,167.04999999999995,243,47,2022-10-09
TO,2,33,4,6,9,17,62.25,121,172.14999999999986,242,47,2022-10-16
TO,3,39,5,8,11,20,71,134.10000000000014,195,267.0749999999996,55,2022-10-23
TO,4,45,7,9,13,24,82,164,228.04999999999995,343.09999999999945,47,2022-10-30
TO,5,53,8,11,15,27,98,173.10000000000014,287.0999999999999,415.02499999999986,54,2022-11-06
TO,6,62,8,12,18,32.75,114,206.10000000000014,301.04999999999995,447,74,2022-11-13
TO,7,74,10,15,23,40,137,250.10000000000014,371.14999999999986,566.2499999999986,97,2022-11-20
TO,8,83,12,18,25,45,153,293,422,618.4499999999975,83,2022-11-27
TO,9,94,14.975000000000001,20,28.900000000000006,49,180,349.10000000000014,516.0999999999999,867.0499999999997,110,2022-12-04
TO,10,109,15,22,32,57,205,381.3000000000004,568.2999999999997,786.3499999999981,121,2022-12-11
